method,segment,brier,ece,logloss,n_samples
raw,overall,0.15973966872553286,0.005250087489312728,0.47703756010167275,701623
raw,innings_1,0.1979374260099721,0.010128222859602177,0.5775207817297575,373852
raw,innings_2,0.11617172660648581,0.009056526344359283,0.36242750194490236,327771
raw,inn1_powerplay,0.22196414332776254,0.01033472358672751,0.6337257979105018,96243
raw,inn1_middle,0.19538419971370616,0.011266011885676693,0.5719640312384285,169612
raw,inn1_death,0.18053559506787326,0.018625689161664693,0.5361599308917887,107997
raw,inn2_powerplay,0.1585082991842388,0.018494878791243088,0.47964110221828893,95821
raw,inn2_middle,0.11108226388072588,0.010571182956083704,0.34966386672711897,159058
raw,inn2_death,0.07162345026972797,0.02487118069713229,0.23619463549418115,72892
combined,overall,0.15960003579664256,1.340563014941338e-17,0.47625647571128976,701623
combined,innings_1,0.19776146610424905,0.007023838770235465,0.5771960397957385,373852
combined,innings_2,0.1160735278280935,0.008011313300841337,0.3611259183645468,327771
combined,inn1_powerplay,0.22179648328267684,0.010714081377695922,0.6333542522993227,96243
combined,inn1_middle,0.1951686370566035,0.009500035617574615,0.5715304470634917,169612
combined,inn1_death,0.1804144357434597,0.01773839083432788,0.536047838165317,107997
combined,inn2_powerplay,0.15841835873384078,0.01904842452298021,0.47887319207075874,95821
combined,inn2_middle,0.11100147791832626,0.007682199291089812,0.3483472977033009,159058
combined,inn2_death,0.07147639881980933,0.02392885131215678,0.23422420530047317,72892
innings_specific,overall,0.15941734054531914,1.9367740603794e-18,0.4753310029141926,701623
innings_specific,innings_1,0.19759669519787562,3.92644449563936e-18,0.5761724432673291,373852
innings_specific,innings_2,0.11587038826593041,7.888598787570464e-18,0.36031236441688563,327771
innings_specific,inn1_powerplay,0.22178077051315737,0.01108968756032302,0.6332649927918127,96243
innings_specific,inn1_middle,0.19496062260834068,0.0028187334292704073,0.5703593433346872,169612
innings_specific,inn1_death,0.18018474471302456,0.010463969147578616,0.5344232582148775,107997
innings_specific,inn2_powerplay,0.1580697915409635,0.01259755954689404,0.47789016295166803,95821
innings_specific,inn2_middle,0.11079501895483473,0.0036898641213239623,0.3476415771393827,159058
innings_specific,inn2_death,0.07147167607072796,0.021986193821714434,0.23339813307988927,72892
innings_phase,overall,0.1589820188304896,2.4531943976783002e-17,0.4740711909147507,701623
innings_phase,innings_1,0.19729008835499842,2.072142903548924e-17,0.5753403396594692,373852
innings_phase,innings_2,0.11528825578288424,1.0028033386509554e-17,0.3585647129270384,327771
innings_phase,inn1_powerplay,0.22139377515374342,2.395199211558704e-17,0.6322015077343108,96243
innings_phase,inn1_middle,0.19481690676491037,8.624123984104568e-17,0.5699320582282948,169612
innings_phase,inn1_death,0.1796939527890696,2.2190171114055313e-17,0.5331615757222982,107997
innings_phase,inn2_powerplay,0.15763749298222599,2.9474639311320397e-17,0.4765824250041244,95821
innings_phase,inn2_middle,0.11067606426054614,9.8721468576154e-18,0.3471761916844736,159058
innings_phase,inn2_death,0.0696818751304385,6.33612437913715e-19,0.22827414911840918,72892
brier_optimized,overall,0.15804136717839232,0.0,0.47112384922601885,701623
brier_optimized,innings_1,0.19630063794355831,0.0,0.5724802613717467,373852
brier_optimized,innings_2,0.11440326345933592,0.0,0.3555178395622456,327771
brier_optimized,inn1_powerplay,0.22044286104795238,0.0,0.6297232663423883,96243
brier_optimized,inn1_middle,0.19374774549855328,1.68459187803652e-17,0.5667848074279556,169612
brier_optimized,inn1_death,0.1787953481220447,9.952192284411735e-18,0.5304122299164732,107997
brier_optimized,inn2_powerplay,0.156992931978998,0.0,0.4743006627099975,95821
brier_optimized,inn2_middle,0.10958206324633604,0.0,0.34344972152630143,159058
brier_optimized,inn2_death,0.06893690002105453,0.0,0.22570444195647926,72892
ece_optimized,overall,0.15929890380520145,0.002254401615716035,0.47565644595175927,701623
ece_optimized,innings_1,0.19763020982242288,0.0017505718910457285,0.5765636557784031,373852
ece_optimized,innings_2,0.11557863746940522,0.003590724022676204,0.36056279151585596,327771
ece_optimized,inn1_powerplay,0.22175483856158815,0.0018780357076202644,0.6332517182407266,96243
ece_optimized,inn1_middle,0.19512776520096117,0.0017769886108842915,0.5709284571761298,169612
ece_optimized,inn1_death,0.18006136988605334,0.0024669082075387304,0.5348955363840437,107997
ece_optimized,inn2_powerplay,0.15797885732108966,0.003154718601864102,0.4782938923942159,95821
ece_optimized,inn2_middle,0.11092995236434516,0.0034682632474533157,0.3493398845770522,159058
ece_optimized,inn2_death,0.06998486982730984,0.006267195314994095,0.2302876078826306,72892
logloss_optimized,overall,0.160479187086135,0.017906928159991453,0.4821297907042127,701623
logloss_optimized,innings_1,0.19833462770207913,0.01638084900084432,0.579596255222807,373852
logloss_optimized,innings_2,0.11730168759669897,0.026624970439424404,0.3709606125487153,327771
logloss_optimized,inn1_powerplay,0.22193245400397002,0.00717553551605485,0.6338727597303078,96243
logloss_optimized,inn1_middle,0.1958604590169311,0.017186238957573943,0.574339093303382,169612
logloss_optimized,inn1_death,0.18119084687717135,0.02590243583110449,0.5394835124999736,107997
logloss_optimized,inn2_powerplay,0.15911324682377748,0.02636254150470415,0.48356116241969344,95821
logloss_optimized,inn2_middle,0.11270237224223756,0.03223580828860345,0.3596009745982037,159058
logloss_optimized,inn2_death,0.07237402043091992,0.02240343806038377,0.2477282139857111,72892
resource_win_prob,overall,0.18779703386998672,0.06417988475721452,0.5493914639716948,701623
resource_win_prob,innings_1,0.22956647344505926,0.12778405968022497,0.6482985784815228,373852
resource_win_prob,innings_2,0.1401552701873546,0.0848087456488196,0.4365790962706833,327771
resource_win_prob,inn1_powerplay,0.25801730048792426,0.13027505242037352,0.7100350593856434,96243
resource_win_prob,inn1_middle,0.22219046795402045,0.1118061199963261,0.6326454461658367,169612
resource_win_prob,inn1_death,0.21579633257317962,0.15065793294869853,0.6178649085339583,107997
resource_win_prob,inn2_powerplay,0.20093476534557458,0.17573904961721845,0.5952319387233926,95821
resource_win_prob,inn2_middle,0.13009318536629577,0.07973530925569194,0.4140007425753995,159058
resource_win_prob,inn2_death,0.0822134258410914,0.05028398639149611,0.27728855362407484,72892
